,Date,Open,High,Low,Close,(High-Low),(Open-Close)
80,2022-07-05,1928.55,1935.10,1890.05,1901.40,45.05,27.15
81,2022-07-04,1915.40,1932.30,1901.95,1918.65,30.35,-3.25
82,2022-07-01,1893.85,1915.05,1874.10,1910.40,40.95,-16.55
83,2022-06-30,1903.20,1924.80,1891.40,1897.55,33.40,5.65
84,2022-06-29,1883.95,1910.50,1880.95,1899.70,29.55,-15.75
85,2022-06-28,1886.80,1907.40,1865.35,1903.30,42.05,-16.50
86,2022-06-27,1925.95,1926.20,1891.45,1893.10,34.75,32.85
87,2022-06-24,1866.35,1898.40,1863.15,1892.90,35.25,-26.55
88,2022-06-23,1821.75,1860.10,1820.80,1846.05,39.30,-24.30
89,2022-06-22,1880.60,1884.05,1813.85,1818.40,70.20,62.20
90,2022-06-21,1807.05,1889.15,1804.75,1884.35,84.40,-77.30
91,2022-06-20,1837.60,1840.80,1752.20,1786.35,88.60,51.25
92,2022-06-17,1832.75,1843.05,1802.95,1833.80,40.10,-1.05
93,2022-06-16,1913.05,1924.75,1824.35,1832.25,100.40,80.80
94,2022-06-15,1921.35,1933.95,1889.50,1892.85,44.45,28.50
95,2022-06-14,1886.50,1922.10,1881.35,1898.40,40.75,-11.90
96,2022-06-13,1943.40,1946.20,1888.50,1901.55,57.70,41.85
97,2022-06-10,1983.15,2001.15,1971.55,1980.25,29.60,2.90
98,2022-06-09,1989.25,2013.55,1981.45,2007.80,32.10,-18.55
99,2022-06-08,1976.75,2008.55,1970.80,2000.90,37.75,-24.15
100,2022-06-07,1995.35,1999.45,1965.75,1971.55,33.70,23.80
101,2022-06-06,2020.50,2027.30,1970.85,2003.55,56.45,16.95
102,2022-06-03,2076.00,2083.25,2024.25,2028.85,59.00,47.15
103,2022-06-02,2037.10,2071.30,2029.20,2060.10,42.10,-23.00
104,2022-06-01,2052.55,2065.35,2017.40,2037.35,47.95,15.20
105,2022-05-31,1998.95,2073.90,1997.60,2052.65,76.30,-53.70
106,2022-05-30,1963.30,2028.25,1959.35,2021.45,68.90,-58.15
107,2022-05-27,1922.05,1963.25,1917.65,1958.50,45.60,-36.45
108,2022-05-26,1898.80,1918.75,1841.75,1911.00,77.00,-12.20
109,2022-05-25,1959.25,1964.75,1874.80,1891.30,89.95,67.95
110,2022-05-24,2001.95,2014.35,1941.10,1947.05,73.25,54.90
111,2022-05-23,2020.75,2033.10,1992.95,1998.40,40.15,22.35
112,2022-05-20,1969.95,2024.00,1966.25,2018.15,57.75,-48.20
113,2022-05-19,1959.00,1976.30,1922.40,1931.75,53.90,27.25
114,2022-05-18,2021.30,2047.70,1998.10,2006.90,49.60,14.40
115,2022-05-17,1975.00,2015.85,1951.50,2010.95,64.35,-35.95
116,2022-05-16,1963.70,1968.45,1924.60,1952.20,43.85,11.50
117,2022-05-13,1954.10,1994.00,1937.50,1945.35,56.50,8.75
118,2022-05-12,1930.90,1940.05,1889.30,1924.50,50.75,6.40
119,2022-05-11,1965.10,1996.85,1902.50,1955.75,94.35,9.35
120,2022-05-10,1968.45,2000.65,1955.45,1960.15,45.20,8.30
121,2022-05-09,2005.50,2028.20,1944.55,1967.10,83.65,38.40
122,2022-05-06,2026.95,2046.15,2010.00,2020.70,36.15,6.25
123,2022-05-05,2098.00,2118.10,2053.40,2060.65,64.70,37.35
124,2022-05-04,2171.50,2180.00,2061.50,2066.05,118.50,105.45
125,2022-05-02,2126.50,2166.45,2116.45,2158.65,50.00,-32.15
126,2022-04-29,2226.65,2232.75,2143.70,2149.70,89.05,76.95
127,2022-04-28,2313.60,2315.70,2193.85,2213.15,121.85,100.45
128,2022-04-27,2275.15,2292.25,2253.25,2285.20,39.00,-10.05
129,2022-04-26,2262.30,2289.05,2239.85,2283.60,49.20,-21.30
130,2022-04-25,2273.80,2274.85,2223.75,2241.00,51.10,32.80
131,2022-04-22,2283.15,2324.90,2272.35,2290.60,52.55,-7.45
132,2022-04-21,2318.75,2331.50,2294.30,2296.45,37.20,22.30
133,2022-04-20,2317.30,2347.45,2287.50,2299.20,59.95,18.10
134,2022-04-19,2376.50,2390.15,2276.20,2309.75,113.95,66.75
135,2022-04-18,2368.05,2378.55,2321.65,2355.00,56.90,13.05
136,2022-04-13,2426.80,2432.25,2384.70,2389.70,47.55,37.10
137,2022-04-12,2453.65,2453.65,2392.20,2408.30,61.45,45.35
138,2022-04-11,2423.55,2453.80,2417.25,2445.35,36.55,-21.80
139,2022-04-08,2412.25,2427.45,2402.35,2412.50,25.10,-0.25
140,2022-04-07,2420.95,2464.65,2387.75,2396.60,76.90,24.35
141,2022-04-06,2451.10,2478.95,2422.40,2427.40,56.55,23.70
142,2022-04-05,2474.60,2484.70,2440.45,2448.20,44.25,26.40
143,2022-04-04,2428.15,2463.15,2408.65,2454.65,54.50,-26.50
144,2022-04-01,2392.10,2426.20,2376.00,2420.60,50.20,-28.50
145,2022-03-31,2380.40,2388.75,2357.90,2379.60,30.85,0.80
146,2022-03-30,2330.10,2372.80,2323.70,2360.50,49.10,-30.40
147,2022-03-29,2355.90,2359.10,2290.40,2307.95,68.70,47.95
148,2022-03-28,2408.85,2409.15,2333.35,2336.45,75.80,72.40
149,2022-03-25,2344.25,2361.80,2318.25,2322.75,43.55,21.50
150,2022-03-24,2249.95,2343.00,2248.35,2321.75,94.65,-71.80
151,2022-03-23,2203.05,2212.55,2170.85,2192.25,41.70,10.80
152,2022-03-22,2187.00,2201.25,2159.40,2187.65,41.85,-0.65
153,2022-03-21,2183.30,2217.15,2176.05,2181.75,41.10,1.55
154,2022-03-17,2172.75,2180.10,2155.40,2171.75,24.70,1.00
155,2022-03-16,2171.55,2173.85,2133.90,2147.45,39.95,24.10
156,2022-03-15,2192.25,2205.60,2129.05,2133.45,76.55,58.80
157,2022-03-14,2145.90,2191.25,2143.15,2183.70,48.10,-37.80
158,2022-03-11,2138.85,2165.60,2123.50,2131.55,42.10,7.30
159,2022-03-10,2178.70,2180.60,2114.60,2132.25,66.00,46.45
160,2022-03-09,2066.80,2131.40,2056.90,2125.35,74.50,-58.55
161,2022-03-08,1994.15,2048.55,1991.80,2042.60,56.75,-48.45
162,2022-03-07,1958.30,1996.05,1928.75,1987.80,67.30,-29.50
163,2022-03-04,2045.85,2055.30,1988.60,1997.10,66.70,48.75
164,2022-03-03,2093.10,2097.50,2048.90,2056.15,48.60,36.95
165,2022-03-02,2001.25,2057.25,1995.95,2048.20,61.30,-46.95
166,2022-02-28,1973.35,2019.30,1953.55,2010.65,65.75,-37.30
167,2022-02-25,1962.75,2027.15,1954.35,1997.10,72.80,-34.35
168,2022-02-24,1970.10,1995.00,1903.30,1907.60,91.70,62.50
169,2022-02-23,2061.90,2077.75,2043.85,2050.10,33.90,11.80
170,2022-02-22,2039.60,2067.80,2016.95,2035.20,50.85,4.40
171,2022-02-21,2145.40,2158.20,2098.60,2104.75,59.60,40.65
172,2022-02-18,2170.30,2204.10,2156.90,2163.35,47.20,6.95
173,2022-02-17,2209.80,2217.40,2170.70,2178.35,46.70,31.45
174,2022-02-16,2225.60,2241.30,2188.00,2194.75,53.30,30.85
175,2022-02-15,2148.95,2214.75,2106.75,2208.00,108.00,-59.05
176,2022-02-14,2177.95,2195.40,2120.60,2127.70,74.80,50.25
177,2022-02-11,2247.40,2267.55,2214.90,2221.45,52.65,25.95
178,2022-02-10,2221.05,2269.90,2216.95,2252.10,52.95,-31.05
179,2022-02-09,2190.95,2227.75,2184.90,2215.30,42.85,-24.35
180,2022-02-08,2199.90,2209.50,2134.80,2174.80,74.70,25.10
181,2022-02-07,2218.25,2237.70,2185.00,2197.40,52.70,20.85
182,2022-02-04,2281.85,2286.90,2226.00,2230.55,60.90,51.30
183,2022-02-03,2278.85,2299.70,2261.35,2273.55,38.35,5.30
184,2022-02-02,2269.65,2305.20,2267.05,2286.95,38.15,-17.30
185,2022-02-01,2257.25,2263.25,2214.80,2247.20,48.45,10.05
186,2022-01-31,2231.85,2252.95,2218.50,2235.35,34.45,-3.50
187,2022-01-28,2217.70,2247.35,2198.10,2204.45,49.25,13.25
188,2022-01-27,2153.30,2199.65,2150.70,2185.50,48.95,-32.20
189,2022-01-25,2097.65,2179.55,2076.05,2172.75,103.50,-75.10
190,2022-01-24,2235.65,2243.75,2105.00,2126.05,138.75,109.60
191,2022-01-21,2309.60,2312.75,2212.90,2228.25,99.85,81.35
192,2022-01-20,2328.60,2339.55,2296.85,2308.30,42.70,20.30
193,2022-01-19,2308.40,2332.50,2285.55,2324.60,46.95,-16.20
194,2022-01-18,2335.85,2338.45,2294.10,2301.40,44.35,34.45
195,2022-01-17,2325.55,2336.90,2317.60,2328.30,19.30,-2.75
196,2022-01-14,2317.40,2335.50,2305.85,2316.75,29.65,0.65
197,2022-01-13,2312.15,2331.80,2305.95,2323.80,25.85,-11.65
198,2022-01-12,2307.45,2317.40,2300.75,2311.40,16.65,-3.95
199,2022-01-11,2295.60,2315.75,2287.45,2292.65,28.30,2.95
200,2022-01-10,2242.00,2299.50,2241.75,2293.60,57.75,-51.60
201,2022-01-07,2276.00,2280.90,2239.35,2243.10,41.55,32.90
202,2022-01-06,2215.25,2269.25,2214.75,2261.80,54.50,-46.55
203,2022-01-05,2253.05,2254.95,2231.75,2241.45,23.20,11.60
204,2022-01-04,2251.60,2279.50,2238.70,2251.40,40.80,0.20
205,2022-01-03,2212.90,2258.70,2207.30,2251.20,51.40,-38.30
206,2021-12-31,2197.70,2228.95,2197.70,2218.80,31.25,-21.10
207,2021-12-30,2205.20,2209.70,2185.25,2197.25,24.45,7.95
208,2021-12-29,2222.25,2229.65,2192.05,2199.80,37.60,22.45
209,2021-12-28,2232.70,2263.10,2209.25,2221.45,53.85,11.25
210,2021-12-27,2233.65,2233.90,2200.60,2217.65,33.30,16.00
211,2021-12-24,2262.10,2264.00,2211.30,2241.35,52.70,20.75
212,2021-12-23,2301.30,2307.40,2238.55,2247.80,68.85,53.50
213,2021-12-22,2247.70,2285.15,2228.35,2272.80,56.80,-25.10
214,2021-12-21,2209.45,2269.95,2193.80,2242.40,76.15,-32.95
215,2021-12-20,2241.85,2257.00,2151.05,2186.80,105.95,55.05
216,2021-12-17,2388.05,2390.20,2271.15,2276.50,119.05,111.55
217,2021-12-16,2460.85,2466.25,2370.40,2389.80,95.85,71.05
218,2021-12-15,2478.15,2482.10,2422.35,2432.95,59.75,45.20
219,2021-12-14,2409.55,2473.40,2390.25,2466.20,83.15,-56.65
220,2021-12-13,2494.15,2494.55,2416.40,2428.35,78.15,65.80
221,2021-12-10,2423.85,2478.90,2409.40,2473.05,69.50,-49.20
222,2021-12-09,2337.85,2422.75,2319.00,2413.40,103.75,-75.55
223,2021-12-08,2300.20,2334.20,2290.70,2330.15,43.50,-29.95
224,2021-12-07,2263.00,2283.35,2244.25,2273.00,39.10,-10.00
225,2021-12-06,2267.30,2289.30,2229.55,2240.50,59.75,26.80
226,2021-12-03,2250.30,2294.30,2242.90,2266.15,51.40,-15.85
227,2021-12-02,2202.85,2236.90,2190.55,2227.65,46.35,-24.80
228,2021-12-01,2186.75,2205.00,2149.60,2193.70,55.40,-6.95
229,2021-11-30,2187.00,2234.95,2155.80,2171.10,79.15,15.90
230,2021-11-29,2186.15,2217.75,2145.30,2180.05,72.45,6.10
231,2021-11-26,2271.55,2278.75,2203.50,2229.90,75.25,41.65
232,2021-11-25,2290.20,2321.30,2252.45,2311.65,68.85,-21.45
233,2021-11-24,2253.55,2321.10,2236.75,2279.65,84.35,-26.10
234,2021-11-23,2164.20,2242.70,2157.75,2235.05,84.95,-70.85
235,2021-11-22,2280.30,2280.30,2150.40,2184.45,129.90,95.85
236,2021-11-18,2326.85,2326.85,2239.65,2273.25,87.20,53.60
237,2021-11-17,2309.00,2347.80,2296.50,2320.95,51.30,-11.95
238,2021-11-16,2320.40,2351.20,2305.80,2311.75,45.40,8.65
239,2021-11-15,2331.60,2342.45,2294.75,2317.30,47.70,14.30
240,2021-11-12,2349.80,2351.30,2294.45,2322.95,56.85,26.85
241,2021-11-11,2357.70,2376.35,2312.95,2325.90,63.40,31.80
242,2021-11-10,2364.05,2380.55,2343.25,2353.90,37.30,10.15
243,2021-11-09,2375.60,2380.55,2350.15,2372.55,30.40,3.05
244,2021-11-08,2353.15,2374.05,2321.95,2368.05,52.10,-14.90
245,2021-11-04,2318.00,2339.15,2317.80,2334.80,21.35,-16.80
246,2021-11-03,2327.10,2330.80,2296.55,2301.05,34.25,26.05
247,2021-11-02,2313.45,2333.65,2303.50,2325.65,30.15,-12.20
248,2021-11-01,2263.40,2311.05,2243.70,2303.75,67.35,-40.35
249,2021-10-29,2222.95,2282.55,2198.85,2246.00,83.70,-23.05
250,2021-10-28,2290.15,2290.15,2221.85,2232.00,68.30,58.15
251,2021-10-27,2344.70,2344.70,2278.10,2288.20,66.60,56.50
252,2021-10-26,2287.45,2355.80,2283.65,2335.60,72.15,-48.15
253,2021-10-25,2292.45,2301.90,2217.65,2276.50,84.25,15.95
254,2021-10-22,2340.80,2368.40,2267.20,2281.55,101.20,59.25
255,2021-10-21,2364.05,2374.20,2315.50,2333.80,58.70,30.25
256,2021-10-20,2319.95,2364.75,2285.55,2334.45,79.20,-14.50
257,2021-10-19,2349.40,2376.55,2286.15,2310.65,90.40,38.75
258,2021-10-18,2368.45,2378.80,2327.70,2334.00,51.10,34.45
259,2021-10-14,2340.35,2357.85,2307.45,2350.85,50.40,-10.50
260,2021-10-13,2317.55,2354.15,2301.50,2325.85,52.65,-8.30
261,2021-10-12,2295.50,2327.80,2269.85,2319.35,57.95,-23.85
262,2021-10-11,2266.40,2309.15,2239.85,2285.80,69.30,-19.40
263,2021-10-08,2247.35,2272.00,2234.95,2254.05,37.05,-6.70
264,2021-10-07,2233.50,2246.25,2218.00,2234.40,28.25,-0.90
265,2021-10-06,2246.15,2259.45,2204.50,2213.40,54.95,32.75
266,2021-10-05,2209.00,2236.90,2202.25,2228.65,34.65,-19.65
267,2021-10-04,2164.10,2225.30,2156.20,2210.35,69.10,-46.25
268,2021-10-01,2124.60,2163.80,2117.60,2154.30,46.20,-29.70
269,2021-09-30,2146.85,2160.05,2129.15,2138.30,30.90,8.55
270,2021-09-29,2136.20,2169.85,2118.35,2157.95,51.50,-21.75
271,2021-09-28,2191.45,2192.15,2131.05,2152.10,61.10,39.35
272,2021-09-27,2178.00,2210.65,2140.40,2188.45,70.25,-10.45
273,2021-09-24,2184.65,2194.65,2118.95,2153.25,75.70,31.40
274,2021-09-23,2230.70,2282.05,2149.10,2167.15,132.95,63.55
275,2021-09-22,2042.70,2267.95,2042.70,2204.75,225.25,-162.05
276,2021-09-21,1928.00,1953.60,1899.45,1941.35,54.15,-13.35
277,2021-09-20,1910.85,1994.20,1903.25,1918.85,90.95,-8.00
278,2021-09-17,1915.00,1957.80,1885.40,1927.50,72.40,-12.50
279,2021-09-16,1952.25,1969.40,1902.05,1908.75,67.35,43.50
280,2021-09-15,1998.25,2100.45,1930.30,1942.00,170.15,56.25
281,2021-09-14,1786.90,1995.20,1786.05,1972.50,209.15,-185.60
282,2021-09-13,1708.85,1734.15,1699.80,1724.25,34.35,-15.40
283,2021-09-09,1655.15,1704.25,1652.70,1701.45,51.55,-46.30
284,2021-09-08,1670.10,1673.95,1647.45,1652.45,26.50,17.65
285,2021-09-07,1685.10,1685.10,1655.80,1663.10,29.30,22.00
286,2021-09-06,1650.70,1677.15,1647.50,1661.40,29.65,-10.70
287,2021-09-03,1622.65,1658.00,1621.20,1639.75,36.80,-17.10
288,2021-09-02,1612.55,1621.10,1604.05,1615.90,17.05,-3.35
289,2021-09-01,1610.45,1615.00,1599.65,1610.55,15.35,-0.10
290,2021-08-31,1608.10,1612.80,1597.15,1601.65,15.65,6.45
291,2021-08-30,1602.40,1613.25,1601.35,1603.65,11.90,-1.25
292,2021-08-27,1580.20,1598.15,1580.20,1593.45,17.95,-13.25
293,2021-08-26,1593.70,1605.60,1575.25,1578.05,30.35,15.65
294,2021-08-25,1615.95,1621.45,1592.85,1596.70,28.60,19.25
295,2021-08-24,1583.30,1613.60,1575.05,1607.75,38.55,-24.45
296,2021-08-23,1616.55,1628.05,1569.35,1576.90,58.70,39.65
297,2021-08-20,1647.35,1653.00,1600.50,1604.15,52.50,43.20
298,2021-08-18,1671.40,1673.30,1653.95,1666.90,19.35,4.50
299,2021-08-17,1680.75,1684.65,1661.20,1670.85,23.45,9.90
300,2021-08-16,1706.50,1706.70,1678.00,1681.35,28.70,25.15
301,2021-08-13,1722.40,1725.00,1702.40,1705.85,22.60,16.55
302,2021-08-12,1683.90,1726.10,1682.85,1721.85,43.25,-37.95
303,2021-08-11,1705.80,1705.80,1642.95,1683.50,62.85,22.30
304,2021-08-10,1731.95,1747.35,1674.95,1692.75,72.40,39.20
305,2021-08-09,1707.60,1747.85,1704.45,1734.55,43.40,-26.95
306,2021-08-06,1732.40,1748.55,1712.20,1715.85,36.35,16.55
307,2021-08-05,1761.10,1762.85,1727.85,1732.65,35.00,28.45
308,2021-08-04,1794.25,1812.90,1755.60,1760.25,57.30,34.00
309,2021-08-03,1793.05,1796.75,1769.60,1781.80,27.15,11.25
310,2021-08-02,1808.25,1811.20,1783.10,1796.70,28.10,11.55
311,2021-07-30,1771.95,1806.85,1756.90,1796.00,49.95,-24.05
312,2021-07-29,1750.05,1765.15,1737.40,1761.70,27.75,-11.65
313,2021-07-28,1759.10,1760.35,1724.65,1746.65,35.70,12.45
314,2021-07-27,1765.90,1795.50,1743.25,1751.00,52.25,14.90
315,2021-07-26,1760.10,1786.35,1755.95,1759.55,30.40,0.55
316,2021-07-23,1779.20,1780.90,1750.30,1754.00,30.60,25.20
317,2021-07-22,1766.25,1780.90,1763.05,1771.40,17.85,-5.15
318,2021-07-20,1793.65,1795.95,1739.25,1745.30,56.70,48.35
319,2021-07-19,1792.10,1810.30,1783.30,1791.45,27.00,0.65
320,2021-07-16,1815.65,1818.60,1797.30,1800.90,21.30,14.75
321,2021-07-15,1818.45,1822.50,1801.60,1807.85,20.90,10.60
322,2021-07-14,1813.10,1826.15,1809.50,1814.25,16.65,-1.15
323,2021-07-13,1829.55,1834.05,1805.80,1810.75,28.25,18.80
324,2021-07-12,1841.60,1841.60,1816.65,1821.45,24.95,20.15
325,2021-07-09,1808.35,1829.35,1798.00,1824.95,31.35,-16.60
326,2021-07-08,1830.50,1847.20,1798.35,1808.00,48.85,22.50
327,2021-07-07,1830.40,1840.65,1814.15,1829.50,26.50,0.90
328,2021-07-06,1825.00,1861.70,1820.60,1832.70,41.10,-7.70
329,2021-07-05,1818.40,1827.25,1811.60,1820.50,15.65,-2.10
330,2021-07-02,1806.35,1811.25,1799.35,1805.10,11.90,1.25
331,2021-07-01,1799.50,1808.15,1791.65,1794.75,16.50,4.75
332,2021-06-30,1822.90,1824.65,1793.70,1797.50,30.95,25.40
333,2021-06-29,1825.60,1839.10,1808.55,1811.80,30.55,13.80
334,2021-06-28,1842.20,1842.20,1820.35,1824.05,21.85,18.15
335,2021-06-25,1847.65,1855.80,1833.90,1835.75,21.90,11.90
336,2021-06-24,1864.55,1871.75,1829.30,1834.50,42.45,30.05
337,2021-06-23,1880.85,1886.95,1850.40,1855.60,36.55,25.25
338,2021-06-22,1880.95,1899.00,1857.85,1864.75,41.15,16.20
339,2021-06-21,1823.40,1890.25,1816.05,1863.40,74.20,-40.00
340,2021-06-18,1876.80,1884.35,1772.55,1853.95,111.80,22.85
341,2021-06-17,1870.50,1901.55,1856.25,1865.95,45.30,4.55
342,2021-06-16,1911.10,1921.05,1880.65,1886.50,40.40,24.60
343,2021-06-15,1878.70,1923.05,1875.70,1907.30,47.35,-28.60
344,2021-06-14,1874.10,1883.00,1813.75,1869.85,69.25,4.25
345,2021-06-11,1925.15,1927.25,1874.65,1881.80,52.60,43.35
346,2021-06-10,1830.10,1913.00,1826.15,1900.10,86.85,-70.00
347,2021-06-09,1860.80,1877.95,1800.65,1815.80,77.30,45.00
348,2021-06-08,1855.55,1861.25,1815.40,1854.75,45.85,0.80
349,2021-06-07,1834.05,1851.80,1822.90,1839.10,28.90,-5.05
350,2021-06-04,1801.65,1822.00,1791.60,1817.95,30.40,-16.30
351,2021-06-03,1778.70,1805.40,1778.20,1799.65,27.20,-20.95
352,2021-06-02,1766.75,1779.00,1757.95,1770.55,21.05,-3.80
353,2021-06-01,1771.90,1794.50,1741.85,1767.00,52.65,4.90
354,2021-05-31,1786.35,1795.80,1755.65,1761.45,40.15,24.90
355,2021-05-28,1809.55,1825.05,1781.00,1785.75,44.05,23.80
356,2021-05-27,1775.45,1805.75,1759.95,1791.05,45.80,-15.60
357,2021-05-26,1771.55,1784.45,1758.20,1773.50,26.25,-1.95
358,2021-05-25,1703.35,1755.15,1701.05,1741.00,54.10,-37.65
359,2021-05-24,1686.85,1700.25,1675.30,1687.55,24.95,-0.70
360,2021-05-21,1671.90,1693.45,1663.90,1667.60,29.55,4.30
361,2021-05-20,1665.30,1688.20,1639.60,1651.30,48.60,14.00
362,2021-05-19,1626.00,1660.95,1619.60,1655.20,41.35,-29.20
363,2021-05-18,1616.00,1642.65,1613.05,1622.65,29.60,-6.65
364,2021-05-17,1615.40,1621.85,1584.10,1595.85,37.75,19.55
365,2021-05-14,1637.40,1646.80,1581.25,1604.35,65.55,33.05
366,2021-05-12,1622.55,1662.35,1615.80,1629.80,46.55,-7.25
367,2021-05-11,1593.35,1630.55,1586.10,1619.20,44.45,-25.85
368,2021-05-10,1577.55,1611.05,1574.90,1606.55,36.15,-29.00
369,2021-05-07,1564.10,1592.45,1558.40,1567.00,34.05,-2.90
370,2021-05-06,1539.75,1556.05,1519.25,1552.95,36.80,-13.20
371,2021-05-05,1537.45,1544.75,1521.20,1532.25,23.55,5.20
